tbl;Year;quarter;citymarketid;city;markets;cur_passengers;cur_fare;cur_yield;distance;ly_passengers;ly_fare;ly_yield;ly_distance;Geocoded_City;tbl2pk
Table 2;2004;3;34492;Raleigh/Durham, NC;33;1,373,100;141.64;14.68;964.8;1,264,280;156.50;15.81;989.8;"Raleigh/Durham, NC
(42.673348, -72.179683)";2004334492
Table 2;2017;2;34614;Salt Lake City, UT;30;2,152,600;202.11;19.27;1,049.0;1,962,910;208.59;19.74;1,056.4;"Salt Lake City, UT
(40.758478, -111.888142)";2017234614
Table 2;1999;4;30599;Birmingham, AL;14;360,030;144.07;17.58;819.4;332,800;149.13;18.96;786.3;"Birmingham, AL
(33.522859, -86.807705)";1999430599
Table 2;2020;4;34653;Tulsa, OK;10;113,960;159.84;18.23;876.6;286,810;222.07;27.21;816.1;;2020434653
Table 2;2003;3;31703;New York City, NY (Metropolitan Area);73;11,477,710;183.31;14.77;1,240.5;10,918,280;181.75;15.08;1,205.1;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";2003331703
Table 2;2012;4;32337;Indianapolis, IN;24;1,136,640;207.99;20.58;1,010.5;1,142,700;209.24;20.66;1,012.7;"Indianapolis, IN
(39.76845, -86.156212)";2012432337
Table 2;2021;1;30792;Buffalo, NY;12;136,480;172.41;15.81;1,090.5;426,400;184.07;18.54;992.7;;2021130792
Table 2;1999;4;34027;West Palm Beach/Palm Beach, FL;16;976,840;161.76;14.54;1,112.2;957,820;154.66;13.90;1,112.4;"West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)";1999434027
Table 2;2016;1;31123;St. Louis, MO;36;1,629,300;213.76;23.06;926.8;1,588,150;219.54;23.77;923.6;"St. Louis, MO
(38.630276, -90.200309)";2016131123
Table 2;2019;3;30198;Pittsburgh, PA;27;1,446,540;214.73;21.07;1,019.3;1,397,610;212.06;20.54;1,032.3;(40.442169, -79.994945);2019330198
Table 2;2008;4;31057;Charlotte, NC;34;1,582,240;196.14;22.24;881.6;1,686,720;191.88;22.36;858.1;"Charlotte, NC
(35.222936, -80.840161)";2008431057
Table 2;2014;4;30693;Nashville, TN;35;1,653,280;214.75;24.82;865.2;1,557,870;204.93;23.53;870.8;"Nashville, TN
(36.166687, -86.779932)";2014430693
Table 2;2000;3;34685;Savannah, GA;5;135,610;122.89;18.42;667.1;103,110;136.00;19.74;688.8;"Savannah, GA
(40.115007, -111.654713)";2000334685
Table 2;2015;3;30198;Pittsburgh, PA;22;1,156,170;228.70;22.01;1,038.7;1,166,340;234.04;22.73;1,029.4;"Pittsburgh, PA
(40.442169, -79.994945)";2015330198
Table 2;2020;1;32211;Las Vegas, NV;65;4,970,630;182.18;15.08;1,208.2;6,293,250;187.81;15.58;1,205.7;(36.169202, -115.140597);2020132211
Table 2;2000;1;34570;Reno, NV;18;710,430;114.20;14.65;779.1;703,820;109.16;14.10;774.1;"Reno, NV
(30.177159, -95.162771)";2000134570
Table 2;2006;2;31986;Grand Rapids, MI;6;114,510;213.46;18.06;1,181.8;118,640;183.78;16.66;1,103.1;"Grand Rapids, MI
(47.925705, -97.036068)";2006231986
Table 2;2020;1;32337;Indianapolis, IN;27;1,014,130;205.28;20.63;995.1;1,326,190;217.22;21.37;1,016.6;(39.76845, -86.156212);2020132337
Table 2;2014;4;34570;Reno, NV;12;398,240;177.83;25.06;709.6;403,990;172.84;24.25;712.7;"Reno, NV
(30.177159, -95.162771)";2014434570
Table 2;2006;2;33851;Oklahoma City, OK;15;428,960;176.97;19.77;895.0;419,070;163.22;18.25;894.0;"Oklahoma City, OK
(35.468494, -97.521264)";2006233851
Table 2;2010;1;32457;San Francisco, CA (Metropolitan Area);51;6,803,610;177.81;14.65;1,213.3;6,715,330;161.78;13.65;1,184.8;"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)";2010132457
Table 2;2000;2;34057;Portland, OR;31;1,881,500;163.45;14.40;1,134.7;1,776,680;155.98;13.70;1,138.3;"Portland, OR
(45.516018, -122.681425)";2000234057
Table 2;2017;4;34570;Reno, NV;12;492,580;176.18;25.23;698.3;444,640;185.56;25.52;727.0;"Reno, NV
(30.177159, -95.162771)";2017434570
Table 2;2003;4;31453;Houston, TX;59;3,516,390;174.62;18.79;928.9;3,486,080;170.54;18.54;919.7;"Houston, TX
(29.760803, -95.369506)";2003431453
Table 2;2017;2;33851;Oklahoma City, OK;13;399,520;233.70;24.48;954.7;395,370;232.48;24.11;964.5;"Oklahoma City, OK
(35.468494, -97.521264)";2017233851
Table 2;2012;3;32575;Los Angeles, CA (Metropolitan Area);72;11,216,910;212.41;16.10;1,319.1;11,270,930;211.08;15.94;1,324.2;"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)";2012332575
Table 2;2009;2;31267;Dayton, OH;12;330,460;152.01;15.58;975.5;386,110;181.66;18.85;963.5;"Dayton, OH
(39.760982, -84.192203)";2009231267
Table 2;2012;2;33105;Cincinnati, OH;19;553,860;289.30;29.97;965.2;620,680;256.80;26.52;968.2;"Cincinnati, OH
(39.104427, -84.513808)";2012233105
Table 2;1998;4;30529;Hartford, CT;28;951,160;188.89;16.28;1,159.6;832,990;216.27;19.08;1,133.0;"Hartford, CT
(41.765775, -72.673356)";1998430529
Table 2;1997;1;34986;Sarasota/Bradenton, FL;8;220,990;128.38;11.67;1,099.4;197,340;134.89;12.48;1,080.6;"Sarasota/Bradenton, FL
(27.336483, -82.538602)";1997134986
Table 2;2002;3;32448;Jackson/Vicksburg, MS;6;104,650;134.28;17.24;778.7;109,650;126.30;16.06;786.1;"Jackson/Vicksburg, MS
(30.325968, -81.65676)";2002332448
Table 2;2014;3;33158;Midland/Odessa, TX;2;115,080;228.32;58.62;389.4;103,460;206.88;52.90;391.0;"Midland/Odessa, TX
(31.997433, -102.078043)";2014333158
Table 2;1996;3;33105;Cincinnati, OH;20;478,830;234.05;26.06;898.1;472,770;245.47;30.73;798.6;"Cincinnati, OH
(39.104427, -84.513808)";1996333105
Table 2;2015;4;32575;Los Angeles, CA (Metropolitan Area);68;12,514,440;216.91;16.36;1,325.1;11,643,030;231.33;17.60;1,314.2;"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)";2015432575
Table 2;2006;2;33198;Kansas City, MO;39;1,976,330;162.85;17.85;912.1;1,795,890;156.66;16.57;945.4;"Kansas City, MO
(39.099792, -94.578559)";2006233198
Table 2;2020;4;30852;Washington, DC (Metropolitan Area);69;2,534,990;166.20;14.16;1,173.5;9,576,930;223.10;20.94;1,065.2;;2020430852
Table 2;2011;4;30436;Tucson, AZ;13;458,750;205.41;20.91;982.0;468,640;177.64;17.76;1,000.0;"Tucson, AZ
(35.167852, -103.726151)";2011430436
Table 2;2012;1;33105;Cincinnati, OH;18;473,690;288.86;30.44;948.9;507,860;253.22;26.73;947.2;"Cincinnati, OH
(39.104427, -84.513808)";2012133105
Table 2;2003;4;31884;Spokane, WA;11;401,740;111.05;18.24;608.8;387,750;104.78;16.81;623.1;"Spokane, WA
(47.658999, -117.425022)";2003431884
Table 2;2003;3;32457;San Francisco, CA (Metropolitan Area);58;7,605,330;171.01;13.15;1,299.9;7,464,060;168.82;13.12;1,286.0;"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)";2003332457
Table 2;2014;4;34057;Portland, OR;34;2,181,570;200.61;17.16;1,169.0;2,088,660;189.60;16.09;1,178.2;"Portland, OR
(45.516018, -122.681425)";2014434057
Table 2;2019;2;33495;New Orleans, LA;32;2,206,890;205.20;19.70;1,041.8;2,210,710;207.70;20.06;1,035.5;(29.950621, -90.074948);2019233495
Table 2;2007;3;31454;Orlando, FL;55;5,655,770;138.06;12.88;1,071.6;5,266,940;139.02;12.76;1,088.9;"Orlando, FL
(28.538331, -81.378879)";2007331454
Table 2;2004;3;31884;Spokane, WA;13;426,540;124.33;16.16;769.0;401,610;119.43;16.29;732.8;"Spokane, WA
(47.658999, -117.425022)";2004331884
Table 2;2007;1;30693;Nashville, TN;31;1,327,190;151.17;17.51;862.9;1,235,970;160.11;18.31;874.1;"Nashville, TN
(36.166687, -86.779932)";2007130693
Table 2;2013;3;34614;Salt Lake City, UT;31;1,673,430;230.13;22.15;1,038.5;1,677,470;210.13;20.68;1,016.0;"Salt Lake City, UT
(40.758478, -111.888142)";2013334614
Table 2;2000;3;30189;Colorado Springs, CO;12;282,260;215.96;19.36;1,115.2;277,850;201.72;19.39;1,040.3;"Colorado Springs, CO
(38.835224, -104.819798)";2000330189
Table 2;2013;4;31136;Jacksonville, FL;19;765,140;206.85;22.61;914.8;732,870;201.37;21.42;940.1;"Jacksonville, FL
(30.325968, -81.65676)";2013431136
Table 2;1998;4;34524;Richmond, VA;9;258,190;185.75;31.65;586.8;229,650;222.36;39.74;559.4;"Richmond, VA
(37.540759, -77.433932)";1998434524
Table 2;2017;2;33667;Norfolk, VA (Metropolitan Area);15;410,690;265.04;21.14;1,253.7;405,160;250.50;20.14;1,243.8;"Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)";2017233667
Table 2;2011;2;30198;Pittsburgh, PA;25;1,348,250;190.91;19.31;988.4;1,297,660;175.43;18.04;972.4;"Pittsburgh, PA
(40.442169, -79.994945)";2011230198
Table 2;2017;1;30852;Washington, DC (Metropolitan Area);71;7,954,500;210.82;19.68;1,071.5;7,658,750;212.00;19.39;1,093.4;"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)";2017130852
Table 2;2005;1;33495;New Orleans, LA;37;1,634,640;152.48;15.62;975.7;1,511,470;153.06;16.10;950.2;"New Orleans, LA
(29.950621, -90.074948)";2005133495
Table 2;2007;4;33214;San Antonio, TX;30;1,181,410;180.03;18.19;989.5;1,200,150;173.19;17.32;999.5;"San Antonio, TX
(29.425173, -98.494599)";2007433214
Table 2;2004;3;34100;Philadelphia, PA;42;3,191,710;151.36;12.37;1,222.7;2,367,140;202.23;16.96;1,192.4;"Philadelphia, PA
(39.951061, -75.16562)";2004334100
Table 2;2021;3;33851;Oklahoma City, OK;16;401,810;201.56;19.80;1,018.2;186,400;161.84;15.31;1,057.1;;2021333851
Table 2;1999;2;30693;Nashville, TN;29;1,241,130;151.13;17.48;864.4;1,175,830;147.71;17.28;854.6;"Nashville, TN
(36.166687, -86.779932)";1999230693
Table 2;2013;2;31871;Greenville/Spartanburg, SC;6;140,430;188.60;29.89;630.8;136,530;200.28;31.85;628.7;"Greenville/Spartanburg, SC
(44.513288, -88.013256)";2013231871
Table 2;2021;2;30140;Albuquerque, NM;14;361,750;199.18;21.61;921.7;61,180;150.36;16.37;918.7;;2021230140
Table 2;2012;3;30189;Colorado Springs, CO;6;123,370;193.87;20.79;932.3;99,000;232.70;23.84;976.0;"Colorado Springs, CO
(38.835224, -104.819798)";2012330189
Table 2;2010;4;30693;Nashville, TN;32;1,379,420;185.09;20.97;882.5;1,352,220;171.36;19.52;877.7;"Nashville, TN
(36.166687, -86.779932)";2010430693
Table 2;2011;4;31423;Des Moines, IA;8;159,070;221.98;20.35;1,090.5;155,010;194.39;17.60;1,104.4;"Des Moines, IA
(41.588822, -93.620309)";2011431423
Table 2;2006;3;33244;Memphis, TN;16;448,330;230.94;26.13;883.7;459,570;211.80;23.96;883.9;"Memphis, TN
(35.143378, -90.052136)";2006333244
Table 2;1998;2;30713;Boise, ID;10;234,800;110.30;20.40;540.5;213,670;109.50;20.05;546.1;"Boise, ID
(43.597772, -83.884521)";1998230713
Table 2;2010;2;33105;Cincinnati, OH;19;635,300;228.81;23.68;966.0;629,180;192.74;21.21;908.8;"Cincinnati, OH
(39.104427, -84.513808)";2010233105
Table 2;1998;1;34576;Rochester, NY;12;254,080;202.63;24.79;817.1;245,970;196.95;23.64;833.1;"Rochester, NY
(43.155708, -77.612547)";1998134576
Table 2;2016;4;34057;Portland, OR;35;2,635,890;177.11;15.14;1,169.4;2,476,650;190.32;15.89;1,197.9;"Portland, OR
(45.516018, -122.681425)";2016434057
Table 2;2018;3;35096;Syracuse, NY;8;188,830;216.69;22.68;955.4;162,490;228.78;25.68;890.8;;2018335096
Table 2;2018;1;31295;Detroit, MI;35;2,885,800;214.87;20.62;1,042.1;2,840,520;209.99;20.09;1,045.2;"Detroit, MI
(42.332916, -83.047853)";2018131295
Table 2;1998;3;30189;Colorado Springs, CO;17;375,010;184.66;17.67;1,044.6;518,070;137.38;13.08;1,050.0;"Colorado Springs, CO
(38.835224, -104.819798)";1998330189
Table 2;1996;1;30559;Seattle, WA;37;1,964,850;146.84;12.16;1,207.3;1,834,490;158.79;13.19;1,203.2;"Seattle, WA
(47.603229, -122.33028)";1996130559
Table 2;2010;4;31650;Minneapolis/St. Paul, MN;41;2,810,080;199.52;19.18;1,040.0;2,791,960;186.40;17.86;1,043.4;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";2010431650
Table 2;2007;3;30721;Boston, MA (Metropolitan Area);54;6,455,940;190.32;15.82;1,202.5;6,205,310;185.11;15.39;1,202.6;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";2007330721
Table 2;2006;2;30140;Albuquerque, NM;24;964,970;171.49;18.05;949.8;895,070;158.42;16.23;975.8;"Albuquerque, NM
(35.084248, -106.649241)";2006230140
Table 2;2006;2;30977;Chicago, IL;70;9,755,400;165.16;17.72;931.8;9,096,130;151.94;15.87;957.3;"Chicago, IL
(41.775002, -87.696388)";2006230977
Table 2;2001;2;34057;Portland, OR;30;1,871,420;152.33;13.55;1,123.7;1,869,870;163.24;14.46;1,128.4;"Portland, OR
(45.516018, -122.681425)";2001234057
Table 2;2011;1;32467;Miami, FL (Metropolitan Area);61;5,941,350;190.32;15.50;1,227.9;5,848,520;179.91;14.74;1,220.3;"Miami, FL (Metropolitan Area)
(44.977479, -93.264346)";2011132467
Table 2;2006;3;33570;San Diego, CA;46;3,268,290;174.67;14.15;1,234.0;3,330,890;160.58;12.95;1,239.9;"San Diego, CA
(32.71576, -117.163817)";2006333570
Table 2;1997;1;30713;Boise, ID;10;212,950;102.64;17.63;582.0;181,220;109.54;17.98;609.2;"Boise, ID
(43.597772, -83.884521)";1997130713
Table 2;2009;1;31267;Dayton, OH;11;301,820;153.76;16.16;951.4;296,830;167.97;18.17;924.4;"Dayton, OH
(39.760982, -84.192203)";2009131267
Table 2;2010;3;31123;St. Louis, MO;38;1,913,670;181.44;20.03;905.6;1,952,480;159.89;17.67;904.8;"St. Louis, MO
(38.630276, -90.200309)";2010331123
Table 2;1996;3;33244;Memphis, TN;18;412,310;197.85;23.72;834.0;436,430;194.06;24.36;796.5;"Memphis, TN
(35.143378, -90.052136)";1996333244
Table 2;1996;2;30194;Dallas/Fort Worth, TX;65;4,362,600;177.31;21.89;809.9;4,008,050;192.00;23.86;804.6;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";1996230194
Table 2;2007;3;32467;Miami, FL (Metropolitan Area);48;4,987,650;154.16;13.00;1,185.3;4,729,810;151.31;12.74;1,187.3;"Miami, FL (Metropolitan Area)
(44.977479, -93.264346)";2007332467
Table 2;1997;3;34653;Tulsa, OK;17;453,110;130.01;16.84;771.8;437,260;119.62;15.34;779.4;"Tulsa, OK
(61.096484, -160.967455)";1997334653
Table 2;2012;2;31714;Fort Myers, FL;21;1,116,490;202.30;17.90;1,129.7;1,278,430;179.79;16.02;1,121.9;"Fort Myers, FL
(40.253979, -103.801495)";2012231714
Table 2;2021;3;31136;Jacksonville, FL;18;720,570;192.26;18.47;1,040.9;257,380;167.57;14.67;1,142.3;;2021331136
Table 2;2012;1;34492;Raleigh/Durham, NC;28;1,240,710;196.73;22.84;861.0;1,222,360;179.29;20.42;877.6;"Raleigh/Durham, NC
(42.673348, -72.179683)";2012134492
Table 2;2012;2;31453;Houston, TX;55;3,903,320;245.08;24.87;985.4;3,958,640;232.79;23.47;991.8;"Houston, TX
(29.760803, -95.369506)";2012231453
Table 2;2015;3;32211;Las Vegas, NV;64;6,149,740;185.81;14.96;1,241.6;5,805,800;196.92;16.33;1,205.8;"Las Vegas, NV
(36.169202, -115.140597)";2015332211
Table 2;2005;3;32575;Los Angeles, CA (Metropolitan Area);68;12,130,990;167.98;12.85;1,307.2;11,286,020;154.97;11.40;1,358.4;"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)";2005332575
Table 2;2010;3;30466;Phoenix, AZ;50;3,599,030;178.90;16.19;1,105.0;3,795,560;158.01;14.24;1,109.4;"Phoenix, AZ
(30.406931, -87.217578)";2010330466
Table 2;2004;4;30529;Hartford, CT;28;1,131,490;155.67;12.79;1,216.4;1,088,140;169.54;13.62;1,244.6;"Hartford, CT
(41.765775, -72.673356)";2004430529
Table 2;2016;2;31423;Des Moines, IA;9;225,390;220.48;20.92;1,053.8;216,670;232.35;22.10;1,051.5;"Des Moines, IA
(41.588822, -93.620309)";2016231423
Table 2;2009;1;34492;Raleigh/Durham, NC;29;1,233,140;145.64;16.22;897.5;1,303,210;164.03;18.45;889.0;"Raleigh/Durham, NC
(42.673348, -72.179683)";2009134492
Table 2;2003;4;33214;San Antonio, TX;31;967,910;172.50;17.25;999.9;968,560;162.26;16.31;994.3;"San Antonio, TX
(29.425173, -98.494599)";2003433214
Table 2;2021;2;31884;Spokane, WA;14;372,270;160.68;18.54;866.5;88,000;168.29;17.04;987.6;;2021231884
Table 2;2017;1;34576;Rochester, NY;8;204,520;190.27;24.62;772.9;222,510;192.38;23.95;803.1;"Rochester, NY
(43.155708, -77.612547)";2017134576
Table 2;2017;1;30599;Birmingham, AL;10;245,350;236.79;29.92;791.5;249,010;231.05;28.79;802.5;"Birmingham, AL
(33.522859, -86.807705)";2017130599
Table 2;2006;3;30994;Charleston, SC;5;120,820;226.30;33.69;671.6;164,710;165.42;25.66;644.7;"Charleston, SC
(32.77647, -79.931027)";2006330994
Table 2;2006;2;30198;Pittsburgh, PA;28;1,412,760;173.81;18.46;941.2;1,268,040;174.53;17.85;977.4;"Pittsburgh, PA
(40.442169, -79.994945)";2006230198
Table 2;1997;3;32457;San Francisco, CA (Metropolitan Area);62;8,147,060;175.13;14.49;1,208.4;7,106,850;173.99;13.90;1,251.2;"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)";1997332457
Table 2;2002;3;30615;El Paso, TX;12;378,790;127.01;17.85;711.2;398,950;125.68;17.79;706.4;"El Paso, TX
(31.76006, -106.492257)";2002330615
Table 2;2013;2;30198;Pittsburgh, PA;23;1,228,200;219.27;21.80;1,005.8;1,268,180;209.17;20.99;996.4;"Pittsburgh, PA
(40.442169, -79.994945)";2013230198
Table 2;1998;1;33192;Sacramento, CA;16;732,320;128.48;17.21;746.2;728,770;114.93;15.20;755.7;"Sacramento, CA
(38.582087, -121.50012)";1998133192
Table 2;1999;1;32600;Little Rock, AR;8;200,810;126.20;20.95;602.2;210,980;117.42;20.38;576.0;"Little Rock, AR
(34.748745, -92.275105)";1999132600
Table 2;2019;3;31884;Spokane, WA;13;525,940;180.25;23.96;752.3;518,620;175.98;23.37;753.2;(47.658999, -117.425022);2019331884
Table 2;2016;3;33570;San Diego, CA;43;3,519,210;209.84;16.37;1,282.0;3,405,080;213.38;16.47;1,295.3;"San Diego, CA
(32.71576, -117.163817)";2016333570
Table 2;2007;1;34576;Rochester, NY;10;301,010;141.24;17.19;821.4;339,570;143.26;17.97;796.8;"Rochester, NY
(43.155708, -77.612547)";2007134576
Table 2;2016;4;34986;Sarasota/Bradenton, FL;5;102,210;240.95;24.89;968.0;134,330;211.68;21.36;991.1;"Sarasota/Bradenton, FL
(27.336483, -82.538602)";2016434986
Table 2;2010;2;30599;Birmingham, AL;11;299,500;188.14;23.62;796.3;303,800;168.15;21.18;793.6;"Birmingham, AL
(33.522859, -86.807705)";2010230599
Table 2;1998;3;30713;Boise, ID;11;269,700;119.38;20.26;589.1;253,290;115.06;19.53;589.0;"Boise, ID
(43.597772, -83.884521)";1998330713
Table 2;2007;3;34321;Portland, ME;5;160,850;169.48;28.28;599.2;131,320;175.27;29.88;586.4;"Portland, ME
(45.516018, -122.681425)";2007334321
Table 2;2020;4;30693;Nashville, TN;40;1,002,440;153.42;16.26;943.6;2,662,190;203.82;22.93;888.9;;2020430693
Table 2;2012;2;34100;Philadelphia, PA;42;3,193,950;232.95;19.28;1,208.0;3,265,340;219.60;19.22;1,142.3;"Philadelphia, PA
(39.951061, -75.16562)";2012234100
Table 2;1996;2;33342;Milwaukee, WI;24;702,740;160.47;15.32;1,047.2;690,220;167.57;16.22;1,033.1;"Milwaukee, WI
(43.041072, -87.909421)";1996233342
Table 2;2017;3;34524;Richmond, VA;12;406,530;224.68;23.25;966.2;412,080;225.93;23.77;950.3;"Richmond, VA
(37.540759, -77.433932)";2017334524
Table 2;1998;2;33158;Midland/Odessa, TX;4;147,290;86.83;20.73;418.7;137,550;84.50;19.88;425.0;"Midland/Odessa, TX
(31.997433, -102.078043)";1998233158
Table 2;2011;2;31453;Houston, TX;55;3,958,640;232.79;23.47;991.8;3,777,600;211.92;21.79;972.6;"Houston, TX
(29.760803, -95.369506)";2011231453
Table 2;2006;1;30785;Burlington, VT;5;115,300;139.52;16.52;844.5;121,910;125.47;16.26;771.3;"Burlington, VT
(44.475949, -73.212481)";2006130785
Table 2;2013;2;30693;Nashville, TN;33;1,586,650;207.01;23.37;885.8;1,501,720;212.85;24.10;882.9;"Nashville, TN
(36.166687, -86.779932)";2013230693
Table 2;2011;4;33316;Omaha, NE;17;549,910;196.82;20.14;976.9;569,450;174.31;17.82;978.0;"Omaha, NE
(46.07035, -93.666319)";2011433316
Table 2;2011;1;32575;Los Angeles, CA (Metropolitan Area);70;9,513,930;204.35;16.06;1,271.9;9,328,720;183.92;14.45;1,272.6;"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)";2011132575
Table 2;2009;2;34653;Tulsa, OK;11;321,060;164.95;19.19;859.5;344,700;173.07;21.36;810.2;"Tulsa, OK
(61.096484, -160.967455)";2009234653
Table 2;2011;3;32337;Indianapolis, IN;25;1,149,480;205.64;19.75;1,041.1;1,216,580;176.46;17.15;1,029.0;"Indianapolis, IN
(39.76845, -86.156212)";2011332337
Table 2;2005;4;30436;Tucson, AZ;15;581,680;154.37;15.55;992.7;481,720;148.79;14.73;1,009.7;"Tucson, AZ
(35.167852, -103.726151)";2005430436
Table 2;2012;3;31454;Orlando, FL;61;5,115,980;166.70;15.31;1,088.7;5,321,100;159.71;14.81;1,078.1;"Orlando, FL
(28.538331, -81.378879)";2012331454
Table 2;2018;2;30466;Phoenix, AZ;53;5,392,530;203.03;17.51;1,159.8;5,130,250;200.10;17.11;1,169.6;"Phoenix, AZ
(30.406931, -87.217578)";2018230466
Table 2;2001;2;31057;Charlotte, NC;28;899,740;259.72;31.55;823.2;1,028,410;261.23;31.73;823.2;"Charlotte, NC
(35.222936, -80.840161)";2001231057
Table 2;2013;1;33495;New Orleans, LA;32;1,481,350;231.09;23.74;973.1;1,406,340;215.13;22.38;961.2;"New Orleans, LA
(29.950621, -90.074948)";2013133495
Table 2;2002;1;33342;Milwaukee, WI;19;606,870;193.23;17.89;1,079.6;725,120;196.42;18.45;1,064.6;"Milwaukee, WI
(43.041072, -87.909421)";2002133342
Table 2;2020;1;34004;Everett, WA;5;106,690;153.12;16.22;944.1;750;149.53;17.79;840.5;(47.97913, -122.195893);2020134004
Table 2;2006;4;31650;Minneapolis/St. Paul, MN;42;2,935,760;191.51;18.49;1,035.6;2,898,560;185.38;17.89;1,035.8;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";2006431650
Table 2;2006;3;31884;Spokane, WA;13;487,100;138.58;20.14;688.0;457,110;128.52;18.12;709.2;"Spokane, WA
(47.658999, -117.425022)";2006331884
Table 2;2006;4;34576;Rochester, NY;10;315,270;135.59;18.97;714.8;343,920;135.90;19.43;699.2;"Rochester, NY
(43.155708, -77.612547)";2006434576
Table 2;2006;3;31423;Des Moines, IA;8;154,940;208.69;18.81;1,109.0;134,530;209.59;19.38;1,081.3;"Des Moines, IA
(41.588822, -93.620309)";2006331423
Table 2;2009;2;30436;Tucson, AZ;13;460,050;159.99;15.96;1,002.3;530,010;165.65;16.70;991.5;"Tucson, AZ
(35.167852, -103.726151)";2009230436
Table 2;2016;2;32467;Miami, FL (Metropolitan Area);51;6,614,530;175.24;14.24;1,230.6;6,058,280;196.84;15.95;1,234.1;"Miami, FL (Metropolitan Area)
(44.977479, -93.264346)";2016232467
Table 2;2009;3;30615;El Paso, TX;14;426,040;164.11;19.84;826.9;445,610;174.44;21.35;817.0;"El Paso, TX
(31.76006, -106.492257)";2009330615
Table 2;2000;3;31703;New York City, NY (Metropolitan Area);74;11,943,150;222.66;19.34;1,151.0;11,177,520;212.02;18.22;1,163.3;"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)";2000331703
Table 2;2005;1;31123;St. Louis, MO;34;1,482,610;166.17;18.60;893.3;1,510,910;172.70;19.83;870.6;"St. Louis, MO
(38.630276, -90.200309)";2005131123
Table 2;2016;2;31123;St. Louis, MO;35;1,929,110;217.59;23.15;940.1;1,876,000;220.28;23.29;945.8;"St. Louis, MO
(38.630276, -90.200309)";2016231123
Table 2;2017;1;30792;Buffalo, NY;14;609,760;174.19;17.81;978.1;592,950;184.30;19.03;968.5;"Buffalo, NY
(39.945422, -78.64671)";2017130792
Table 2;2013;1;30721;Boston, MA (Metropolitan Area);51;5,176,650;211.00;17.18;1,227.6;5,155,600;206.01;16.90;1,218.8;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";2013130721
Table 2;2019;1;34653;Tulsa, OK;9;233,480;214.51;28.45;754.1;235,030;209.86;28.39;739.1;;2019134653
Table 2;2002;1;32575;Los Angeles, CA (Metropolitan Area);60;7,721,420;177.27;14.16;1,251.3;9,260,380;186.18;16.02;1,161.6;"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)";2002132575
