Year,quarter,citymarketid,TotalFaredPax,TotalPerLFMkts,TotalAvgHubFare,TotalPerPrem,SHPax,SHAvgHubFare,SHPerPrem,LHPax,LHAvgHubFare,LHPerPrem
2022,4,32211,8093060,0.9894,212.64,-0.1572,2563990,142.37,-0.20950000000000002,5529070,245.22,-0.1419
2022,4,31066,47220,1.0,109.16,-0.5038,6220,95.48,-0.5681999999999999,41000,111.24,-0.49399999999999994
2022,4,30852,1916710,0.2987,290.28,0.1348,598770,200.91,0.1532,1317940,330.88,0.1298
2022,4,30868,153740,0.0,325.28,0.1958,90640,283.27,0.2012,63100,385.61,0.1903
2022,4,34027,1421000,0.8885,261.02,0.1485,139950,264.17,0.246,1281050,260.68,0.1387
2022,4,33485,320910,0.2717,314.96,0.1951,72810,304.74,0.2861,248100,317.96,0.1718
2022,4,31267,148560,0.1206,286.22,0.0896,74820,262.2,0.1501,73740,310.6,0.04250000000000001
2022,4,30980,119930,0.0568,333.14,0.2494,68730,293.62,0.315,51200,386.21,0.1888
2022,4,34082,352700,1.0,124.83,-0.5022,28720,95.28,-0.5908000000000001,323980,127.45,-0.49489999999999995
2022,4,30721,272680,0.8444,235.55,-0.0064,78390,221.71,0.13180000000000003,194290,241.13,-0.0495
2022,4,31986,633770,0.8273,248.58,-0.0332,194550,254.85,0.10880000000000001,439220,245.8,-0.0869
2022,4,30713,846450,0.6796,225.92,-0.0948,597470,178.18,-0.13939999999999997,248980,340.49,-0.031799999999999995
2022,4,33667,28140,0.215,317.37,0.2154,13710,274.96,0.1124,14430,357.66,0.3035
2022,4,34574,82070,0.164,296.93,0.1071,53860,229.78,0.05930000000000002,28210,425.15,0.1612
2022,4,33486,110040,0.3244,296.01,0.0121,43570,232.6,-0.03490000000000004,66470,337.57,0.0349
2022,4,32206,148050,0.8957,230.71,-0.0847,64340,177.99,-0.09309999999999996,83710,271.23,-0.0804
2022,4,34100,3659110,0.8214,261.81,0.0783,1264910,228.28,0.20630000000000004,2394200,279.53,0.0311
2022,4,30436,666030,0.7129,290.96,0.0405,184020,202.85,-0.0026000000000000467,482010,324.6,0.0513
2022,4,30194,5910750,0.5486,269.61,0.1728,1324240,235.45,0.16810000000000003,4586510,279.47,0.1739
2022,4,34986,804460,0.873,215.63,-0.1176,88920,201.77,-0.08699999999999997,715540,217.36,-0.12099999999999998
2022,4,34108,80410,0.7325,188.17,-0.2618,14930,269.29,0.18410000000000004,65480,169.67,-0.3503
2022,4,30434,44810,0.0,299.15,-0.005,15890,264.3,0.21340000000000003,28920,318.3,-0.0806
2022,4,30615,767760,0.9305,252.12,-0.022,423230,193.61,-0.07679999999999998,344530,323.99,0.0226
2022,4,32575,8427500,0.9119,289.54,0.0228,1795330,154.12,-0.09899999999999998,6632170,326.2,0.0408
2022,4,30325,7790350,0.9536,214.03,-0.0734,1881840,177.76,-0.1109,5908510,225.58,-0.0635
2022,4,34252,115870,0.3034,288.42,0.0609,51060,233.86,0.08629999999999999,64810,331.41,0.04730000000000001
2022,4,30693,3414430,0.9665,220.66,-0.0425,1772390,196.13,-0.07089999999999996,1642040,247.13,-0.0167
2022,4,33044,694240,0.8211,256.37,0.0148,412730,230.23,0.03259999999999996,281510,294.7,-0.004799999999999999
2022,4,34576,440550,0.7666,235.88,-0.0158,211450,201.99,0.1975,229100,267.15,-0.12469999999999999
2022,4,31503,40680,0.0,500.6,0.7266,11760,438.73,0.6627,28920,525.76,0.7494
2022,4,30721,663320,0.8174,242.13,0.0458,166480,213.47,0.1915,496840,251.73,0.0106
2022,4,31641,15640,0.0,327.72,0.3937,5540,268.29,0.7926,10100,360.31,0.2776
2022,4,33256,141280,0.235,314.77,0.066,29710,266.69,0.1906,111570,327.58,0.042300000000000004
2022,4,33360,35540,0.1829,266.37,-0.0167,18660,246.02,0.021100000000000008,16880,288.88,-0.0498
2022,4,33214,1866070,0.8711,257.45,0.0219,291240,211.57,-0.09550000000000003,1574830,265.94,0.041800000000000004
2022,4,31123,2005300,0.938,233.49,0.0034,851860,205.72,-0.041100000000000025,1153440,253.99,0.032
2022,4,30781,88150,0.0,307.32,0.1731,48500,278.51,0.328,39650,342.57,0.051100000000000007
2022,4,34236,73300,0.0,314.79,0.1414,26460,238.65,0.271,46840,357.8,0.0992
2022,4,33192,2204080,0.9768,223.48,-0.1025,1322470,150.6,-0.20220000000000005,881610,332.79,-0.0193
2022,4,34783,165360,0.35,276.45,0.0478,58170,281.56,0.2998,107190,273.68,-0.05460000000000001
2022,4,31953,59210,0.0,323.02,0.2062,25640,277.39,0.4918,33570,357.87,0.0835
2022,4,31775,185220,0.5769,262.83,-0.0524,47900,231.11,-0.09899999999999998,137320,273.89,-0.0378
2022,4,30189,376700,0.9304,228.13,-0.1188,164090,178.41,-0.2137,212610,266.51,-0.06019999999999999
2022,4,30208,56370,0.0,340.75,0.1595,29080,298.1,0.11580000000000001,27290,386.2,0.1981
2022,4,30620,106930,0.2286,275.14,0.0121,41440,253.64,0.03820000000000001,65490,288.74,-0.0017999999999999995
2022,4,31066,1400570,0.8648,247.12,0.0548,608780,226.37,0.19940000000000002,791790,263.07,-0.0231
2022,4,33316,836900,0.8826,247.79,0.0081,232550,210.95,-0.012800000000000034,604350,261.97,0.014699999999999998
2022,4,31003,216790,0.5172,249.95,-0.0928,61000,234.23,-0.06320000000000003,155790,256.11,-0.103
2022,4,30562,52120,0.0,351.07,0.3589,21370,280.99,0.5888,30750,399.77,0.2692
2022,4,32244,200120,1.0,115.46,-0.5147,30680,104.77,-0.5616,169440,117.4,-0.5062
2022,4,35412,418660,0.5197,274.6,0.0895,244790,232.82,0.025000000000000022,173870,333.42,0.1614
2022,4,33367,70850,0.5001,229.29,-0.1305,16650,312.88,0.2844,54200,203.62,-0.2456
2022,4,35096,490260,0.7657,252.13,-0.0543,166600,214.5,0.00019999999999997797,323660,271.5,-0.0748
2022,4,34262,579520,0.5866,267.13,-0.0061,155830,177.54,-0.06809999999999994,423690,300.08,0.0086
2022,4,34653,532590,0.8741,254.22,-0.0279,214080,213.15,-0.07830000000000004,318510,281.82,-0.00010000000000000026
2022,4,31146,34630,0.3534,277.9,0.0411,24980,230.24,-0.023900000000000032,9650,401.28,0.1556
2022,4,34489,147140,0.0869,282.72,0.0094,50360,220.74,-0.08940000000000003,96780,314.98,0.051000000000000004
2022,4,30685,38180,0.5484,215.94,-0.1433,13480,274.0,0.3932,24700,184.25,-0.3473
2022,4,32951,42800,0.0,347.34,0.2673,22920,303.42,0.4063,19880,397.98,0.1661
2022,4,31423,487310,0.8213,242.09,-0.0376,130990,224.43,0.06130000000000002,356320,248.59,-0.0665
2022,4,30599,516490,0.7365,295.01,0.1382,327750,257.83,0.07700000000000001,188740,359.56,0.2251
2022,4,30627,58490,0.6522,235.57,-0.0495,15910,268.91,0.3574,42580,223.11,-0.1626
2022,4,33728,395880,0.6765,278.49,0.0467,177000,234.52,-0.04300000000000004,218880,314.04,0.1095
2022,4,30647,1584470,0.7773,225.59,-0.0371,628880,208.87,0.07819999999999999,955590,236.59,-0.0934
2022,4,32448,213480,0.7829,267.65,-0.0002,117470,229.73,-0.03149999999999997,96010,314.04,0.0296
2022,4,34674,16690,0.0,368.16,0.5427,10380,301.96,1.2743,6310,477.04999999999995,0.1556
2022,4,30154,8670,0.9977,197.32,-0.1205,8670,197.32,-0.12049999999999994,92640,234.88071070937613,0.0074140165613776725
2022,4,33795,8770,0.0,382.65,0.1666,3590,260.32,0.4524,5180,467.43,0.0843
2022,4,31648,83680,0.1477,323.71,0.1579,14010,237.93,0.2915,69670,340.96,0.1413
2022,4,30559,5430620,0.5634,252.91,-0.0778,1165290,179.77,-0.11729999999999996,4265330,272.89,-0.0704
2022,4,30852,4083110,0.5926,247.81,0.1076,1896500,209.2,0.1637,2186610,281.29,0.0742
2022,4,31504,258200,0.7164,237.92,-0.1046,123430,199.39,-0.20699999999999996,134770,273.21,-0.0201
2022,4,33244,832390,0.7775,259.83,0.0554,411630,235.81,0.03159999999999996,420760,283.33,0.0756
2022,4,31135,431290,0.9559,178.55,-0.2668,299860,150.26,-0.33829999999999993,131430,243.1,-0.1351
2022,4,31057,3029330,0.5859,271.83,0.2211,1980550,236.74,0.24329999999999996,1048780,338.09,0.1929
2022,4,32457,1927260,0.959,203.01,-0.0782,1301570,148.71,-0.14429999999999998,625690,315.96,-0.0028000000000000004
2022,4,32457,1723600,0.9963,172.3,-0.1865,1247810,143.07,-0.19089999999999996,475790,248.94,-0.1799
2022,4,32945,167000,0.2967,307.21,0.2043,95970,256.54,0.1774,71030,375.66,0.2303
2022,4,31921,36490,0.1389,297.91,0.1151,22770,258.76,0.012299999999999978,13720,362.89,0.2673
2022,4,31703,5694570,0.7538,226.79,0.0692,1481770,215.25,0.2759,4212800,230.85,0.0153
2022,4,33038,19720,0.3651,236.51,-0.019,7870,277.05,0.7011,11850,209.58,-0.2848
2022,4,31973,41620,0.0567,307.51,0.1747,18990,262.26,0.327,22630,345.48,0.0947
2022,4,31136,1318690,0.7686,250.99,0.0476,459000,221.98,0.07140000000000002,859690,266.47,0.0373
2022,4,31977,66710,0.4503,345.3,0.285,10750,318.19,2.4609,55960,350.51,0.1581
2022,4,30785,207600,0.5627,300.53,0.085,70720,220.91,0.2935,136880,341.67,0.0296
2022,4,31637,145230,0.6539,263.42,-0.0576,27490,229.38,0.10189999999999999,117740,271.37,-0.0838
2022,4,34922,57680,0.0959,275.06,0.0989,38860,215.97,0.10899999999999999,18820,397.05,0.0879
2022,4,30135,136890,0.7636,160.42,-0.3367,38390,224.69,-0.04620000000000002,98500,135.37,-0.4459
2022,4,31638,309640,0.7142,280.12,0.0203,148480,199.05,0.04520000000000002,161160,354.81,0.0079
2022,4,31453,1680880,0.9825,202.87,-0.1024,570830,187.29,-0.05489999999999995,1110050,210.88,-0.1226
2022,4,30158,135360,0.9995,110.42,-0.5124,13160,85.63,-0.6350999999999999,122200,113.08,-0.4987
2022,4,31603,269630,0.7337,236.21,-0.1398,86330,186.54,-0.22399999999999998,183300,259.61,-0.10699999999999998
2022,4,32070,208830,0.4112,270.69,-0.012,74190,271.28,0.2556,134640,270.36,-0.11610000000000001
2022,4,33502,42030,0.7542,309.16,0.0313,17730,233.1,-0.09419999999999995,24300,364.65,0.1026
2022,4,32575,2329530,0.7798,249.6,0.0429,922040,167.61,-0.025399999999999978,1407490,303.31,0.07
2022,4,30255,191870,0.0661,343.19,0.3708,115290,307.98,0.4914,76580,396.19,0.2522
2022,4,31295,3546300,0.7982,264.06,0.1412,1497400,230.56,0.2182,2048900,288.55,0.1005
2022,4,30423,3569970,0.9341,240.26,0.0074,432010,189.68,-0.07240000000000002,3137960,247.22,0.0167
2022,4,31714,1608590,0.9122,246.1,0.0024,105480,257.31,0.1758,1503110,245.31,-0.0083
2022,4,34433,104860,0.2262,191.73,-0.0542,101250,183.13,-0.06730000000000003,3610,432.94,0.1364
2022,4,33342,1027420,0.8822,250.29,0.0123,272030,237.46,0.01849999999999996,755390,254.91,0.0103
2022,4,32337,1659640,0.7772,257.78,0.0541,553430,259.72,0.1512,1106210,256.8,0.011
2022,4,30792,716250,0.8654,218.63,-0.0899,327580,197.84,0.05059999999999998,388670,236.15,-0.1684
2022,4,30581,74490,0.3131,268.2,-0.0056,22670,265.32,0.3286,51820,269.46,-0.1028
2022,4,34004,91160,0.0,221.17,-0.0393,21720,162.72,-0.33140000000000003,69440,239.45,0.0591
2022,4,31337,11200,0.4518,264.8,-0.0499,4600,226.35,0.17820000000000003,6600,291.59,-0.14
2022,4,35041,17430,0.0,433.02,0.5325,14590,377.78,0.4311,2840,716.78,0.8964
2022,4,31453,4220700,0.7551,245.89,0.0374,755000,213.41,0.10199999999999998,3465700,252.96,0.0263
2022,4,30647,90990,0.544,210.7,-0.1239,36260,212.71,-0.02859999999999996,54730,209.38,-0.1782
2022,4,31703,433940,0.6182,249.76,0.1505,68920,255.04,0.3018,365020,248.76,0.1251
2022,4,32467,4476840,0.9626,215.19,-0.1061,715960,168.62,-0.16959999999999997,3760880,224.06,-0.0962
2022,4,32896,152220,0.9133,240.56,-0.0106,97630,206.13,-0.024599999999999955,54590,302.12,0.0071
2022,4,33495,2385100,0.9775,233.27,-0.0271,940930,191.12,-0.09260000000000002,1444170,260.72,0.0077
2022,4,32575,1225670,0.9684,187.96,-0.0626,751940,142.83,-0.1079,473730,259.59,-0.019
2022,4,31252,56610,0.0,295.61,0.1006,22940,253.53,0.1604,33670,324.28,0.0713
2022,4,31703,5985690,0.5492,262.27,0.0556,1163520,195.87,0.1598,4822170,278.29,0.0397
2022,4,30747,14300,0.0,366.27,0.2202,6560,253.63,0.3651,7740,461.74,0.1627
2022,4,30852,3075670,0.9762,216.6,-0.0792,1175040,176.13,-0.04279999999999995,1900630,241.62,-0.0948
2022,4,30198,1536240,0.8157,244.29,0.011,634180,212.4,0.05099999999999999,902060,266.7,-0.0102
2022,4,31481,190290,0.7132,288.23,0.0954,86740,245.83,0.02310000000000001,103550,323.74,0.1469
2022,4,32467,3965360,0.8628,259.58,0.0502,559540,232.19,0.1528,3405820,264.08,0.0368
2022,4,31703,205350,1.0,170.18,-0.2036,34690,172.06,-0.09109999999999996,170660,169.8,-0.22340000000000002
2022,4,30666,104780,0.9712,141.18,-0.3961,2360,145.38,0.8171,102420,141.08,-0.4055
2022,4,31624,214600,0.2394,310.67,0.2295,43680,231.24,0.1049,170920,330.97,0.2548
2022,4,30994,988740,0.7394,238.33,-0.0365,574250,202.63,-0.09099999999999997,414490,287.8,0.0234
2022,4,35323,35080,0.2132,324.1,0.1713,20270,249.71,0.03739999999999999,14810,425.91,0.3065
2022,4,32280,61340,0.4475,230.94,-0.0872,52950,205.09,-0.15749999999999997,8390,394.1,0.2578
2022,4,35249,111740,0.0,353.5,0.2971,55280,288.29,0.21599999999999997,56460,417.34,0.3583
2022,4,34492,2332860,0.758,246.13,0.0468,1486700,203.97,0.03749999999999998,846160,320.21,0.05750000000000001
2022,4,30408,119490,0.6872,218.92,-0.1679,16880,248.0,0.10289999999999999,102610,214.14,-0.2051
2022,4,30529,1121740,0.7898,242.83,-0.0565,240400,225.17,0.08599999999999997,881340,247.65,-0.0862
2022,4,30397,7378230,0.9036,242.17,0.1268,4249540,206.68,0.07700000000000001,3128690,290.37,0.1796
2022,4,34457,72570,0.2975,275.59,0.006,12710,251.87,0.17830000000000001,59860,280.62,-0.0213
2022,4,30140,889850,0.952,259.25,0.018,387610,202.76,-0.034599999999999964,502240,302.85,0.0474
2022,4,33105,1402350,0.8115,236.13,0.0006,509920,225.03,0.08679999999999999,892430,242.47,-0.0398
2022,4,31995,277010,0.0169,289.13,0.1389,193510,250.82,0.1773,83500,377.93,0.0844
2022,4,30990,67940,0.0,319.07,0.1763,43410,265.87,0.2606,24530,413.2,0.093
2022,4,31454,8258880,0.9563,212.22,-0.1018,1109190,188.01,-0.0635,7149690,215.97,-0.10670000000000002
2022,4,30466,428940,1.0,123.73,-0.5118,52850,93.32,-0.5670000000000001,376090,128.01,-0.5054
2022,4,30977,7327420,0.5414,238.09,0.0844,2040010,218.38,0.16959999999999997,5287410,245.7,0.05790000000000001
2022,4,30849,330550,0.7726,280.82,-0.0138,89610,192.03,-0.12219999999999998,240940,313.84,0.014699999999999998
2022,4,30977,2447660,0.997,185.55,-0.1377,833930,169.89,-0.07069999999999999,1613730,193.65,-0.1649
2022,4,30157,25500,0.349,211.48,-0.0541,22900,203.23,-0.07199999999999995,2600,284.18,0.0767
2022,4,30476,52100,0.168,317.23,0.1967,10560,291.89,0.5334,41540,323.67,0.1394
2022,4,32441,83650,0.0,430.8,0.3698,17660,303.83,0.14280000000000004,65990,464.78,0.4192
2022,4,34689,218990,0.7444,261.32,0.0433,92960,175.68,0.06769999999999998,126030,324.49,0.0338
2022,4,34524,817940,0.6976,252.12,-0.0194,447080,210.29,-0.036599999999999966,370860,302.55,-0.0045000000000000005
2022,4,31703,4588880,0.9413,293.0,0.0719,673220,192.23,0.16210000000000002,3915660,310.33,0.0631
2022,4,30257,465620,0.8447,277.19,0.0305,132950,237.82,0.07940000000000003,332670,292.92,0.0156
2022,4,34570,720480,0.9723,235.5,-0.0816,433010,166.36,-0.14080000000000004,287470,339.66,-0.032299999999999995
2022,4,32323,179170,0.1374,295.7,0.1489,118710,245.54,0.1471,60460,394.19,0.1511
2022,4,30431,338490,0.6267,210.96,-0.1289,226270,182.04,-0.17200000000000004,112220,269.25,-0.0624
2022,2,30721,6270470,0.9645,268.17,0.014,1633790,172.71,0.0040000000000000036,4636680,301.8,0.016
2022,2,30747,15310,0.0,355.18,0.2741,8240,264.8,0.5314,7070,460.51,0.1451
2022,2,30781,76170,0.0,319.6,0.226,44720,274.19,0.3058,31450,384.18,0.1543
2022,2,30785,211750,0.5465,290.62,0.0253,64530,211.72,0.2722,147220,325.21,-0.0285
2022,2,30792,813230,0.829,229.85,-0.0642,335610,200.31,0.05459999999999998,477620,250.6,-0.11989999999999999
2022,2,32575,1244350,0.9705,177.6,-0.114,776110,127.0,-0.1896,468240,261.47,-0.041999999999999996
2022,2,30852,3098060,0.9746,232.28,-0.0269,1173730,181.18,-0.0031999999999999806,1924330,263.46,-0.03649999999999999
2022,4,32575,1211650,0.9539,234.68,-0.0626,392270,161.09,-0.03869999999999996,819380,269.91,-0.0692
2022,4,31871,386820,0.4968,297.6,0.1723,240050,261.03,0.123,146770,357.42,0.23699999999999996
2022,4,33158,211900,0.7706,255.82,0.0922,141380,218.95,0.10209999999999997,70520,329.73,0.0792
2022,4,31721,91740,0.9491,136.65,-0.4812,7960,151.27,-0.4145,83780,135.26,-0.48739999999999994
2022,4,31834,273900,0.4148,306.19,0.2164,110430,277.05,0.2932,163470,325.87,0.1763
2022,4,30928,259300,0.8426,260.21,-0.0054,85940,227.42,0.03280000000000005,173360,276.46,-0.0202
2022,4,30285,40090,0.0,348.92,0.486,25490,318.34,0.8034,14600,402.32,0.1953
2022,4,30279,103210,0.8919,230.18,-0.0347,60840,195.9,0.010399999999999965,42370,279.41,-0.0763
2022,4,33570,4198220,0.9245,251.81,-0.051,1408520,144.45,-0.22220000000000006,2789700,306.02,0.0014999999999999996
2022,4,32457,5524530,0.6135,307.81,0.0384,1816760,169.33,-0.06289999999999996,3707770,375.66,0.0638
2022,4,33667,751800,0.7448,272.02,0.011,389930,219.19,-0.006399999999999961,361870,328.95,0.0239
2022,3,30466,300630,1.0,108.83,-0.5624,43350,83.83,-0.5841999999999999,257280,113.04,-0.5595
2022,3,30676,67160,1.0,91.27,-0.5894,24010,87.11,-0.5756,43150,93.59,-0.5962
2022,3,32244,192430,1.0,96.77,-0.5592,39360,85.94,-0.6129999999999999,153070,99.56,-0.5451
2022,3,31066,69140,1.0,87.99,-0.5819,24940,84.18,-0.606,44200,90.13999999999999,-0.5679
2022,3,34082,274840,1.0,99.02,-0.5993,20150,81.34,-0.6470999999999999,254690,100.42000000000002,-0.5958
2022,3,33195,454700,1.0,95.93,-0.5731,103690,89.06,-0.5708000000000001,351010,97.95999999999998,-0.5737
2022,3,34761,488740,1.0,97.65,-0.5878,128290,84.59,-0.6177,360450,102.29000000000002,-0.5781
2022,3,31703,56850,1.0,90.55,-0.5656,12560,86.73,-0.5208,44290,91.63,-0.5762
2022,4,31884,674440,0.6673,249.59,-0.0411,235160,190.54,-0.012800000000000034,439280,281.21,-0.0509
2022,4,34614,2878900,0.8108,267.08,0.1024,1432020,196.88,0.057499999999999996,1446880,336.56,0.1301
2022,4,33277,19680,0.0,332.8,0.2407,13550,313.41,0.3163,6130,375.65,0.122
2022,2,30676,72410,1.0,90.71,-0.6036,23560,85.46,-0.6133000000000001,48850,93.25,-0.5991
2022,2,30849,373280,0.7645,292.01,-0.0249,82260,194.94,-0.06789999999999996,291020,319.46,-0.0171
2022,2,30868,168360,0.0,306.86,0.1349,100970,254.96,0.1119,67390,384.64,0.1587
2022,2,30647,114790,0.6435,195.58,-0.144,46830,191.23,-0.08409999999999995,67960,198.58,-0.1796
2022,2,30990,76510,0.0,295.71,0.0868,47730,233.0,0.13539999999999996,28780,399.73,0.0436
2022,2,31003,198310,0.5274,249.81,-0.07,59210,237.26,-0.006099999999999994,139100,255.16,-0.093
2022,2,30647,1699320,0.8656,231.53,-0.0381,646490,206.96,0.0731,1052830,246.62,-0.0868
2022,2,31057,3026290,0.4456,263.48,0.1495,1970470,221.81,0.1623,1055820,341.24,0.1344
2022,2,31066,1445420,0.856,247.35,0.0328,604190,217.1,0.15400000000000003,841230,269.08,-0.0265
2022,2,30189,394290,0.9318,236.41,-0.0904,169170,167.41,-0.23719999999999997,225120,288.26,-0.006999999999999999
2022,2,31146,34820,0.4006,288.96,0.0544,23200,219.56,-0.01639999999999997,11620,427.5,0.1383
2022,2,33105,1436510,0.8665,235.53,0.0036,511310,216.2,0.09720000000000001,925200,246.21,-0.0364
2022,2,31252,73610,0.0,290.27,0.0944,25190,250.24,0.1865,48420,311.09,0.06
2022,4,33264,145220,0.2165,248.8,-0.116,89730,193.13,-0.17469999999999997,55490,338.83,-0.054000000000000006
2022,4,30466,6461280,0.9376,254.67,0.05,2131380,173.57,0.005099999999999993,4329900,294.59,0.0637
2022,4,35380,46440,0.2442,330.81,0.0587,16500,324.97,0.1497,29940,334.02,0.0156
2022,4,32575,578680,0.9922,161.64,-0.2203,354370,130.73,-0.2208,224310,210.46,-0.2199
2022,4,32600,356170,0.841,267.61,0.0124,150210,232.79,-0.01529999999999998,205960,293.01,0.0291
2022,4,30721,6112800,0.9535,255.15,-0.0098,1628560,182.8,0.0388,4484240,281.42,-0.0207
2022,4,33198,1845940,0.911,234.55,-0.0243,688080,216.0,-0.019100000000000006,1157860,245.57,-0.026899999999999997
2022,4,31140,81610,0.7712,286.2,0.0275,32680,232.76,0.11699999999999999,48930,321.89,-0.0108
2022,4,33851,719510,0.9116,262.6,0.0059,236320,208.02,-0.11750000000000005,483190,289.3,0.05790000000000001
2023,1,35356,100030,1.0,100.47,-0.5732,3330,83.81,-0.6735000000000001,96700,101.04000000000002,-0.5694
2023,1,30476,46120,0.186,303.68,0.1768,9150,301.57,0.6189,36970,304.2,0.1029
2023,1,31871,326990,0.5043,273.27,0.0927,206600,236.85,0.03490000000000004,120390,335.78,0.172
2023,1,33316,734810,0.8982,244.57,0.0047,180700,216.18,-0.017000000000000015,554110,253.83,0.0108
2023,1,33192,1849470,0.9795,212.86,-0.1039,1156290,155.62,-0.17100000000000004,693180,308.33,-0.03839999999999999
2023,1,33256,122170,0.2733,299.64,0.0754,27880,263.41,0.203,94290,310.36,0.0474
2023,1,32448,167390,0.773,271.51,0.0283,96950,236.23,-0.012199999999999989,70440,320.06,0.0729
2023,1,30781,80360,0.0,302.67,0.1574,44070,283.91,0.2762,36290,325.46,0.0534
2023,1,34696,125490,0.5283,217.36,-0.1578,25440,278.27,0.17569999999999997,100050,201.87,-0.2339
2023,1,30666,89810,0.9929,137.22,-0.4087,137711,146.5367605872064,0.11780257131574146,89810,137.22,-0.4087
2023,1,33495,2181500,0.9767,230.43,-0.0187,864530,194.46,-0.07189999999999996,1316970,254.05,0.0105
2023,1,31423,451630,0.8332,235.98,-0.0419,103870,228.07,0.0952,347760,238.35,-0.075
2023,1,30257,417700,0.8664,259.16,0.0218,90430,229.07,0.08789999999999998,327270,267.48,0.0073
2023,1,31453,1380670,0.9812,203.88,-0.0806,495780,188.88,-0.04080000000000006,884890,212.29,-0.0992
2023,1,31453,3621340,0.7298,245.46,0.0636,676450,217.83,0.13280000000000003,2944890,251.81,0.0508
2023,1,30627,61780,0.6165,230.35,-0.0626,11550,254.94,0.3392,50230,224.7,-0.1307
2023,1,33244,698900,0.7688,247.47,0.0102,365240,225.75,-0.011099999999999999,333660,271.24,0.0304
2023,1,30529,986870,0.8655,228.85,-0.064,171560,214.66,0.0519,815310,231.83,-0.0837
2023,1,33195,4161090,0.9378,219.33,-0.0332,680340,193.74,-0.036599999999999966,3480750,224.34,-0.03259999999999999
2023,1,31503,137820,0.0993,514.12,0.9201,19550,460.01,0.7446,118270,523.06,0.9486000000000001
2023,1,31703,5418580,0.5596,243.3,0.0332,894030,182.73,0.08589999999999998,4524550,255.27,0.0261
2023,1,32441,160420,0.0,394.35,0.3368,34640,279.02,0.13119999999999998,125780,426.11,0.3822
2023,1,31703,3973220,0.9344,268.3,0.0637,495650,175.68,0.058099999999999985,3477570,281.5,0.0642
2023,1,30279,85300,0.8954,223.66,-0.0344,53050,192.64,-0.0046000000000000485,32250,274.67,-0.0667
2023,1,30849,388500,0.6916,289.7,0.0196,84430,196.46,-0.06059999999999999,304070,315.59,0.0348
2023,1,31703,4881970,0.763,207.84,-0.008,1176410,190.58,0.13170000000000004,3705560,213.33,-0.041499999999999995
2023,1,30868,136680,0.0,301.73,0.1595,82500,261.23,0.15949999999999998,54180,363.41,0.1595
2023,1,30599,446880,0.7591,282.07,0.1124,290660,249.76,0.059,156220,342.18,0.1943
2023,1,30559,4486200,0.5786,226.04,-0.1266,960870,181.25,-0.09960000000000002,3525330,238.25,-0.132
2023,1,32600,286840,0.8238,271.65,0.0477,124170,232.21,0.009600000000000053,162670,301.76,0.0714
2023,1,31953,45230,0.0,311.81,0.176,16820,275.0,0.6452,28410,333.61,0.0324
2023,1,30647,1407680,0.7818,214.99,-0.0697,472330,206.93,0.04039999999999999,935350,219.05,-0.1143
2023,1,31823,117940,0.6095,211.33,-0.1578,21770,280.97,0.2748,96170,195.56,-0.2415
2023,1,33485,295420,0.3697,299.28,0.1379,52390,309.46,0.3293,243030,297.09,0.1023
